index,x,y,z
9840,-0.101517,-0.162567,-0.982162
9841,-0.10881,-0.154343,-0.97966
9842,-0.107208,-0.153824,-0.971542
9843,-0.096252,-0.162598,-0.993591
9844,-0.089905,-0.158539,-0.983627
9845,-0.090759,-0.16568,-1.000275
9846,-0.093582,-0.1716,-0.972733
9847,-0.089432,-0.169556,-0.970871
9848,-0.08725,-0.172729,-0.982147
9849,-0.090591,-0.161179,-0.981628
9850,-0.096725,-0.154068,-0.977188
9851,-0.094162,-0.164749,-0.997604
9852,-0.086166,-0.136795,-0.97789
9853,-0.093567,-0.151199,-0.972839
9854,-0.099319,-0.160706,-0.95285
9855,-0.095505,-0.167389,-0.948868
9856,-0.093292,-0.166016,-0.963547
9857,-0.097672,-0.160309,-0.971832
9858,-0.105301,-0.130463,-0.968506
9859,-0.095428,-0.147003,-0.986984
9860,-0.091431,-0.150589,-0.974976
9861,-0.0923,-0.16037,-0.969116
9862,-0.100922,-0.171127,-0.969742
9863,-0.107986,-0.166916,-0.965637
9864,-0.093597,-0.165375,-0.975967
9865,-0.088959,-0.156494,-0.98204
9866,-0.096573,-0.15184,-0.97522
9867,-0.087524,-0.15239,-0.989822
9868,-0.073517,-0.151566,-0.987427
9869,-0.080444,-0.158752,-0.994415
9870,-0.098343,-0.171677,-0.96994
9871,-0.103104,-0.170044,-0.944473
9872,-0.093353,-0.174667,-0.973114
9873,-0.09166,-0.156723,-0.976562
9874,-0.093674,-0.148529,-0.992294
9875,-0.083145,-0.148636,-0.994034
9876,-0.079651,-0.152115,-0.97403
9877,-0.087006,-0.172165,-0.962143
9878,-0.092712,-0.186844,-0.945435
9879,-0.098007,-0.175293,-0.956161
9880,-0.09288,-0.156509,-0.977051
9881,-0.086533,-0.138885,-0.97171
9882,-0.084702,-0.150482,-0.98056
9883,-0.079239,-0.161438,-0.954681
9884,-0.084015,-0.179794,-0.951767
9885,-0.087372,-0.185516,-0.953064
9886,-0.090042,-0.183655,-0.964493
9887,-0.093521,-0.159485,-0.964828
9888,-0.085953,-0.161926,-0.983948
9889,-0.082336,-0.158295,-0.982956
9890,-0.079544,-0.168304,-0.978271
9891,-0.080872,-0.181885,-0.978378
9892,-0.087616,-0.179337,-0.974701
9893,-0.084564,-0.179413,-0.990067
9894,-0.087936,-0.167496,-0.987
9895,-0.093887,-0.16011,-0.986984
9896,-0.089066,-0.158798,-0.986191
9897,-0.086838,-0.158539,-0.992691
9898,-0.083572,-0.16777,-0.977203
9899,-0.081146,-0.173569,-0.97554
9900,-0.084412,-0.17598,-0.960953
9901,-0.086823,-0.161407,-0.942886
9902,-0.089188,-0.147766,-0.96315
9903,-0.0867,-0.144028,-0.958786
9904,-0.085068,-0.15863,-0.971115
9905,-0.079895,-0.157745,-0.946411
9906,-0.07019,-0.171814,-0.961487
9907,-0.070709,-0.158646,-0.947403
9908,-0.074448,-0.152359,-0.96553
9909,-0.065903,-0.152908,-0.97789
9910,-0.067398,-0.150391,-0.995346
9911,-0.065231,-0.166733,-0.977371
9912,-0.062149,-0.185379,-0.972824
9913,-0.06517,-0.179565,-0.977524
9914,-0.061981,-0.177231,-0.985992
9915,-0.061935,-0.172592,-1.001526
9916,-0.059479,-0.160477,-0.988342
9917,-0.047226,-0.168167,-0.975769
9918,-0.044815,-0.17392,-0.982391
9919,-0.044556,-0.167633,-0.965195
9920,-0.045853,-0.171005,-0.965729
9921,-0.044586,-0.163971,-0.973373
9922,-0.034073,-0.15271,-0.945404
9923,-0.030838,-0.162994,-0.963882
9924,-0.026382,-0.15416,-0.953827
9925,-0.018646,-0.159973,-0.956375
9926,-0.017639,-0.15451,-0.945129
9927,-0.012848,-0.167313,-0.970551
9928,-0.006912,-0.163925,-0.955444
9929,-0.010086,-0.171478,-0.972641
9930,-0.005463,-0.166626,-0.972748
9931,-0.001389,-0.168549,-0.975937
9932,0.002518,-0.165604,-0.98317
9933,0.008728,-0.173264,-1.008331
9934,0.007584,-0.163589,-0.999466
9935,0.011398,-0.164062,-0.998642
9936,0.021133,-0.165314,-1.000824
9937,0.015839,-0.157791,-0.990799
9938,0.017349,-0.15715,-0.981705
9939,0.020813,-0.149963,-0.979874
9940,0.023224,-0.151093,-0.972229
9941,0.024353,-0.167984,-0.962814
9942,0.023315,-0.163803,-0.921432
9943,0.028961,-0.169327,-0.923935
9944,0.031311,-0.152115,-0.924347
9945,0.028427,-0.146927,-0.948471
9946,0.033646,-0.162903,-0.947021
9947,0.028107,-0.166687,-0.952896
9948,0.026642,-0.162369,-0.943558
9949,0.023697,-0.162308,-0.968033
9950,0.019302,-0.15416,-0.987991
9951,0.025894,-0.156631,-0.984818
9952,0.031311,-0.158493,-1.015656
9953,0.02507,-0.159073,-1.02652
9954,0.02562,-0.169479,-1.01796
9955,0.020248,-0.17038,-1.005539
9956,0.021805,-0.178513,-1.013367
9957,0.02301,-0.176727,-0.99971
9958,0.020844,-0.154099,-0.986069
9959,0.027603,-0.163589,-0.994705
9960,0.02652,-0.143356,-0.970825
9961,0.025833,-0.157562,-0.969666
9962,0.029251,-0.156021,-0.940231
9963,0.026947,-0.150391,-0.95462
9964,0.030716,-0.152634,-0.946487
9965,0.026047,-0.135925,-0.942001
9966,0.022583,-0.145691,-0.94574
9967,0.025375,-0.157227,-0.949509
9968,0.024261,-0.15773,-0.95961
9969,0.023849,-0.166336,-0.97084
9970,0.025513,-0.163406,-0.962509
9971,0.024673,-0.155441,-0.975174
9972,0.018295,-0.150269,-0.973724
9973,0.013596,-0.148865,-0.993561
9974,0.01503,-0.154831,-0.997406
9975,0.021515,-0.165848,-0.99408
9976,0.022629,-0.158691,-0.983932
9977,0.026443,-0.156616,-0.989197
9978,0.023972,-0.134354,-0.976822
9979,0.0233,-0.13324,-0.995834
9980,0.027557,-0.140076,-1.005585
9981,0.026398,-0.138855,-0.984528
9982,0.028183,-0.16156,-0.980759
9983,0.030655,-0.154327,-0.965927
9984,0.027618,-0.140869,-0.959854
9985,0.024017,-0.138657,-0.988205
9986,0.023254,-0.131393,-0.988983
9987,0.024765,-0.146393,-0.989883
9988,0.026855,-0.153061,-0.972549
9989,0.024414,-0.156448,-0.971802
9990,0.02063,-0.158661,-0.965851
9991,0.01799,-0.147934,-0.978867
9992,0.018753,-0.137375,-0.986191
9993,0.023376,-0.147308,-0.996811
9994,0.023285,-0.153122,-0.976974
9995,0.022339,-0.168091,-0.96814
9996,0.021103,-0.172867,-0.954742
9997,0.017166,-0.164963,-0.963959
9998,0.018265,-0.155655,-0.960876
9999,0.019897,-0.158112,-0.973633
10000,0.025681,-0.14328,-0.959793
10001,0.028183,-0.160049,-0.980194
10002,0.024048,-0.149368,-0.954132
10003,0.02095,-0.151169,-0.976624
10004,0.024078,-0.1362,-0.989487
10005,0.015945,-0.122513,-1.003571
10006,0.020218,-0.126648,-0.998688
10007,0.01535,-0.142334,-1.015457
10008,0.013947,-0.154037,-0.996979
10009,0.018112,-0.174332,-1.008469
10010,0.015808,-0.165192,-1.001251
10011,0.017319,-0.165604,-1.009018
10012,0.020187,-0.152161,-0.999191
10013,0.015091,-0.149551,-0.991501
10014,0.016907,-0.158661,-0.984009
10015,0.019394,-0.162079,-0.978485
10016,0.019348,-0.151932,-0.965424
10017,0.024475,-0.15419,-0.980499
10018,0.023712,-0.139252,-0.952545
10019,0.020172,-0.154083,-0.968979
10020,0.0233,-0.141068,-0.939667
10021,0.0168,-0.158295,-0.96524
10022,0.022446,-0.163361,-0.963379
10023,0.018387,-0.144806,-0.963486
10024,0.014175,-0.130676,-0.968323
10025,0.016769,-0.143799,-0.98497
10026,0.01207,-0.137741,-0.969711
10027,0.018204,-0.166061,-1.002563
10028,0.020523,-0.161789,-0.996155
10029,0.020721,-0.166489,-1.006042
10030,0.016205,-0.158386,-0.984711
10031,0.009933,-0.150024,-1.000916
10032,0.009918,-0.143311,-0.995026
10033,0.011444,-0.147507,-1.010193
10034,0.019424,-0.141403,-0.994186
10035,0.021515,-0.15892,-0.998871
10036,0.024414,-0.151779,-0.965652
10037,0.020859,-0.163361,-0.967438
10038,0.023697,-0.152893,-0.946503
10039,0.021774,-0.157028,-0.97403
10040,0.022278,-0.132004,-0.973358
10041,0.023102,-0.145264,-0.991882
10042,0.019135,-0.13382,-0.960938
10043,0.01358,-0.137772,-0.968933
10044,0.016052,-0.153625,-0.962234
10045,0.014053,-0.14061,-0.977325
10046,0.018585,-0.144653,-1.000168
10047,0.011581,-0.131744,-1.000076
10048,0.014664,-0.140366,-0.980301
10049,0.012024,-0.152573,-0.981689
10050,0.007629,-0.145218,-0.972015
10051,0.01123,-0.151001,-0.995789
10052,0.01181,-0.139359,-0.992981
10053,0.013626,-0.141617,-0.983932
10054,0.012115,-0.146271,-0.961166
10055,0.009308,-0.153763,-0.962997
10056,0.014008,-0.161255,-0.969742
10057,0.011887,-0.138916,-0.974533
10058,0.011795,-0.121979,-1.003021
10059,0.021774,-0.12384,-0.996735
10060,0.015594,-0.123245,-0.992081
10061,0.019119,-0.140671,-0.99736
10062,0.014648,-0.167496,-1.004852
10063,0.016205,-0.163391,-0.988632
10064,0.012634,-0.144821,-0.992172
10065,0.007202,-0.126282,-1.005249
10066,0.004898,-0.140442,-1.002563
10067,0.00441,-0.148376,-0.98674
10068,0.001602,-0.166428,-0.988174
10069,0.012207,-0.14325,-0.958633
10070,0.012161,-0.137421,-1.001923
10071,0.014359,-0.130493,-0.976959
10072,0.013,-0.140381,-0.973434
10073,0.016998,-0.132599,-0.958359
10074,0.02211,-0.139603,-0.9785
10075,0.02504,-0.153015,-0.983215
10076,0.013306,-0.13974,-0.948502
10077,0.013245,-0.157562,-0.952682
10078,0.012039,-0.151474,-0.962234
10079,0.013672,-0.162994,-0.971619
10080,0.012177,-0.153839,-0.971161
10081,0.00824,-0.14386,-0.99617
10082,0.012131,-0.138092,-1.003799
10083,0.014664,-0.126251,-1.010147
10084,0.004318,-0.13266,-1.019699
10085,0.003357,-0.129745,-1.01593
10086,0.003433,-0.128601,-1.027527
10087,0.003723,-0.143372,-1.015106
10088,0.01738,-0.161942,-0.99527
10089,0.011566,-0.162781,-0.945328
10090,0.017029,-0.161972,-0.964874
10091,0.016769,-0.169327,-0.977982
10092,0.018097,-0.162323,-0.983276
10093,0.01767,-0.130844,-0.966583
10094,0.013809,-0.129791,-0.988144
10095,0.015503,-0.106796,-0.958252
10096,0.011871,-0.126282,-0.991547
10097,0.008743,-0.121582,-0.98645
10098,0.003357,-0.123871,-1.001648
10099,0.009201,-0.125656,-0.984863
10100,0.008453,-0.153671,-1.020691
10101,0.017563,-0.151962,-0.968719
10102,0.018661,-0.168976,-0.969238
10103,0.018723,-0.176132,-1.003647
10104,0.016464,-0.169464,-0.991592
10105,0.014297,-0.13913,-0.971939
10106,0.008545,-0.152664,-1.005569
10107,0.010696,-0.126038,-0.982162
10108,0.006683,-0.135696,-1.002777
10109,0.000458,-0.131622,-0.97052
10110,0.000336,-0.140335,-1.004532
10111,0.007309,-0.132156,-0.987228
10112,0.015839,-0.139969,-0.961044
10113,0.015488,-0.178925,-0.988373
10114,0.003036,-0.141022,-0.960388
10115,0.00708,-0.158051,-0.986938
10116,0.002762,-0.155411,-1.03157
10117,0.008789,-0.11377,-1.007584
10118,0.004486,-0.113937,-1.016098
10119,0.00885,-0.119186,-1.01181
10120,-0.000992,-0.114624,-0.997131
10121,-0.001495,-0.155441,-0.980774
10122,0.009857,-0.149506,-0.945435
10123,0.008255,-0.161743,-0.981827
10124,0.012207,-0.15271,-0.972748
10125,-0.003967,-0.111237,-1.001862
10126,-0.00148,-0.099854,-0.969788
10127,0.006805,-0.130463,-1.020157
10128,0.00444,-0.11908,-1.009476
10129,0.015091,-0.158951,-1.055725
10130,0.005722,-0.136398,-0.973831
10131,0.016174,-0.149872,-1.035233
10132,0.008392,-0.14418,-0.999237
10133,0.009949,-0.168808,-1.010361
10134,0.008163,-0.166199,-1.0168
10135,0.00708,-0.163956,-1.018051
10136,0.015884,-0.137299,-0.986252
10137,0.020859,-0.164917,-0.981064
10138,0.007767,-0.14798,-0.981949
10139,0.007034,-0.131973,-0.975037
10140,0.011551,-0.123138,-0.982895
10141,-0.004929,-0.104691,-0.974884
10142,-0.004272,-0.091507,-0.957108
10143,-0.009048,-0.099167,-0.955963
10144,-0.009186,-0.124741,-0.936279
10145,-0.00264,-0.142593,-0.940155
10146,-0.00444,-0.124161,-0.95694
10147,0.003204,-0.137726,-0.936691
10148,0.011414,-0.159012,-0.979752
10149,0.007324,-0.159744,-0.969955
10150,0.007065,-0.159729,-0.994064
10151,0.004288,-0.152344,-1.034988
10152,0.004044,-0.128387,-1.053055
10153,0.001785,-0.128738,-1.069122
10154,-0.001694,-0.150238,-1.052261
10155,0.000687,-0.142715,-0.989395
10156,-0.002808,-0.162643,-1.025284
10157,-0.012573,-0.112152,-1.020569
10158,-0.007965,-0.13237,-1.040741
10159,-0.008408,-0.1147,-1.006531
10160,-0.001129,-0.105164,-0.996689
10161,0.002213,-0.123352,-1.006165
10162,-0.001129,-0.111526,-0.986603
10163,0.004105,-0.119003,-1.021561
10164,0.011322,-0.143082,-0.977966
10165,0.013412,-0.162811,-0.965683
10166,0.011673,-0.165283,-0.935928
10167,0.012329,-0.189545,-0.95343
10168,0.008118,-0.159622,-0.953537
10169,0.015717,-0.183548,-0.978806
10170,0.00116,-0.106308,-0.969238
10171,0.001312,-0.129013,-1.003693
10172,0.00322,-0.114182,-0.956833
10173,-0.004364,-0.12204,-1.021881
10174,-0.0056,-0.121445,-1.017456
10175,-0.003555,-0.113403,-0.999451
10176,-0.009506,-0.108337,-1.015472
10177,-0.001709,-0.169601,-0.999008
10178,0.000214,-0.155212,-0.960434
10179,0.003113,-0.174194,-0.98317
10180,-0.00087,-0.160828,-1.00972
10181,0.005707,-0.151886,-1.071945
10182,0.005142,-0.115219,-1.022095
10183,0.015137,-0.121826,-1.041916
10184,0.004715,-0.102112,-1.017975
10185,0.000427,-0.133743,-1.030579
10186,-0.003433,-0.114822,-0.9496
10187,-0.005829,-0.110748,-0.987717
10188,0.00412,-0.129486,-1.016556
10189,0.001526,-0.127686,-0.947327
10190,-0.005997,-0.158295,-0.969238
10191,-0.00145,-0.155563,-0.953766
10192,-0.009048,-0.116455,-0.923569
10193,-0.009216,-0.142044,-1.015656
10194,-0.002396,-0.1371,-0.982056
10195,-0.013351,-0.116531,-0.972931
10196,-0.016876,-0.094315,-1.018082
10197,-0.02066,-0.135757,-1.019485
10198,-0.006073,-0.133148,-1.005676
10199,-0.008331,-0.128189,-0.998581
10200,0.001114,-0.175842,-1.048157
10201,0.006378,-0.161118,-1.001877
10202,0.010284,-0.177002,-1.037292
10203,0.006729,-0.122696,-1.018661
10204,-0.003143,-0.134827,-1.098206
10205,-0.005661,-0.103531,-1.022614
10206,-0.000198,-0.124069,-1.038422
10207,-0.002167,-0.134079,-1.060532
10208,0.01384,-0.150848,-0.922821
10209,0.009064,-0.145798,-0.942307
10210,0.005249,-0.176544,-0.971893
10211,0.013382,-0.162277,-0.944916
10212,-0.01358,-0.116852,-0.994202
10213,-0.00795,-0.147339,-0.957764
10214,-0.026733,-0.133102,-0.972656
10215,-0.028549,-0.123062,-0.930862
10216,-0.018539,-0.124573,-0.988129
10217,-0.02951,-0.105164,-0.968338
10218,-0.010696,-0.147644,-0.997833
10219,-0.005493,-0.103561,-0.952927
10220,0.002243,-0.13324,-0.978867
10221,-0.005692,-0.123474,-1.068512
10222,0.004059,-0.127594,-1.005569
10223,0.006516,-0.156647,-1.028992
10224,0.007996,-0.158188,-1.06987
10225,-0.001419,-0.149689,-1.030869
10226,-0.017181,-0.141006,-0.977066
10227,-0.009705,-0.18808,-0.999054
10228,-0.017014,-0.128738,-0.978546
10229,0.013443,-0.148346,-1.006821
10230,-0.004745,-0.131409,-1.034256
10231,-0.015472,-0.103668,-0.955505
10232,-0.018341,-0.142807,-1.031082
10233,-0.022476,-0.100189,-0.94342
10234,0.000809,-0.126923,-1.020218
10235,-0.006836,-0.129822,-0.974609
10236,0.000427,-0.104218,-0.956741
10237,-0.006439,-0.130875,-0.958481
10238,-0.004303,-0.170929,-0.985275
10239,-0.000168,-0.168488,-0.987808
10240,0.015503,-0.182785,-0.917419
10241,-0.005646,-0.152023,-0.991501
10242,-0.005356,-0.121078,-0.992508
10243,-0.003143,-0.110474,-0.985657
10244,-0.02002,-0.119171,-1.013199
10245,-0.023102,-0.088074,-1.011795
10246,-0.008713,-0.108398,-1.005081
10247,-0.001419,-0.142654,-1.021591
10248,-0.015366,-0.129089,-0.999969
10249,-0.017105,-0.138763,-0.969589
10250,-0.008896,-0.14798,-1.008224
10251,-0.007004,-0.108597,-0.961624
10252,-0.012939,-0.121109,-1.007965
10253,-0.014893,-0.105911,-0.968811
10254,-0.008438,-0.111862,-0.977158
10255,-0.004715,-0.145844,-0.990707
10256,-0.001038,-0.135895,-1.028198
10257,0.01059,-0.15213,-1.02977
10258,0.000107,-0.130249,-1.019379
10259,-0.002686,-0.136215,-1.002823
10260,-0.006836,-0.144379,-1.005585
10261,-0.004227,-0.132767,-0.994095
10262,-0.005493,-0.14801,-1.010559
10263,-0.008026,-0.147125,-0.975601
10264,-0.009247,-0.1353,-1.011963
10265,-0.011444,-0.107773,-0.930069
10266,-0.011124,-0.125748,-0.989624
10267,-0.015747,-0.091446,-0.967926
10268,-0.011307,-0.092422,-0.956894
10269,-0.014023,-0.108154,-0.962219
10270,-0.01178,-0.107941,-0.980194
10271,-0.014343,-0.087769,-0.967514
10272,-0.010681,-0.133011,-0.998703
10273,-0.012833,-0.134232,-0.978302
10274,-0.001495,-0.1604,-0.988449
10275,-0.004013,-0.166107,-0.997086
10276,0.000397,-0.153625,-0.999268
10277,-0.00296,-0.144119,-1.028641
10278,-0.004974,-0.12561,-1.035156
10279,-0.000809,-0.139175,-1.027924
10280,0.001099,-0.143707,-0.968826
10281,-0.003021,-0.135254,-0.991196
10282,-0.003296,-0.139709,-1.007904
10283,-0.0047,-0.116943,-0.968536
10284,-0.008163,-0.138885,-0.976807
10285,-0.008514,-0.134995,-0.916504
10286,-0.007919,-0.15062,-0.942978
10287,-0.000473,-0.140564,-0.973221
10288,-0.004807,-0.10083,-0.960403
10289,-0.00856,-0.116531,-1.001663
10290,0.002106,-0.129822,-0.968872
10291,0.000793,-0.132217,-0.935516
10292,-0.001358,-0.141876,-0.986496
10293,-0.001251,-0.132782,-0.969559
10294,0.001144,-0.150055,-1.002579
10295,0.002518,-0.163223,-1.003342
10296,0.002182,-0.154907,-0.990356
10297,0.000534,-0.164734,-0.991409
10298,-0.001938,-0.154221,-1.004501
10299,-0.005524,-0.12001,-1.002579
10300,0.000717,-0.123672,-1.022064
10301,0.00119,-0.124527,-0.982513
10302,-0.001495,-0.125534,-0.964508
10303,0.005753,-0.125656,-0.989487
10304,-0.001404,-0.123474,-0.988571
10305,0.002441,-0.126709,-0.971115
10306,0.002304,-0.154907,-0.984116
10307,-0.000061,-0.148315,-0.971588
10308,0.009933,-0.169373,-0.966141
10309,-0.006241,-0.135651,-0.9655
10310,-0.007156,-0.132507,-1.002167
10311,-0.001633,-0.150146,-0.995438
10312,-0.008835,-0.133759,-0.960556
10313,-0.00528,-0.130432,-0.991791
10314,-0.004074,-0.132065,-0.946518
10315,0.000641,-0.138321,-0.97757
10316,0.007996,-0.150696,-0.960388
10317,0.012344,-0.149384,-0.956863
10318,0.005722,-0.15593,-0.984161
10319,0.003433,-0.149765,-0.982819
10320,-0.008392,-0.140457,-0.991638
10321,-0.00853,-0.154678,-1.019455
10322,-0.007492,-0.151901,-1.007599
10323,-0.002121,-0.155273,-1.028671
10324,0.006287,-0.161346,-1.034378
10325,0.005157,-0.147202,-1.00853
10326,0.003342,-0.165039,-1.010254
10327,0.001572,-0.159317,-1
10328,-0.003113,-0.150375,-0.983704
10329,-0.00267,-0.143646,-0.995224
10330,-0.002533,-0.134354,-0.962296
10331,0.006073,-0.133133,-0.948196
10332,0.009186,-0.140045,-0.946487
10333,0.001831,-0.140121,-0.948792
10334,0.003006,-0.147339,-0.948776
10335,-0.003021,-0.13945,-0.958939
10336,-0.003052,-0.134979,-0.945831
10337,-0.001831,-0.151001,-0.979477
10338,0.002487,-0.152634,-0.988724
10339,0.005814,-0.162628,-0.999008
10340,-0.00087,-0.152237,-0.999313
10341,-0.005768,-0.148849,-1.017426
10342,-0.004303,-0.16095,-1.027267
10343,-0.010391,-0.138031,-1.007584
10344,-0.010696,-0.14386,-1.023529
10345,-0.004135,-0.151581,-1.020737
10346,0.004303,-0.156723,-0.990112
10347,0.005035,-0.150452,-0.983551
10348,0.002365,-0.147949,-0.97847
10349,-0.000137,-0.140671,-0.971115
10350,0.000946,-0.148956,-0.962646
10351,0.000977,-0.143555,-0.951691
10352,0.00943,-0.150909,-0.959915
10353,0.006592,-0.12619,-0.954453
10354,0.005905,-0.115173,-0.968857
10355,0.009766,-0.13298,-0.984558
10356,0.001816,-0.148483,-0.979462
10357,-0.006882,-0.159332,-0.958649
10358,-0.007355,-0.156998,-0.976456
10359,-0.005905,-0.139847,-1.011292
10360,-0.003998,-0.13179,-1.005524
10361,0.000061,-0.152588,-0.991852
10362,0.00441,-0.176285,-0.97525
10363,0.006989,-0.177338,-0.984192
10364,0.00264,-0.160248,-0.995667
10365,-0.002411,-0.132339,-1.00769
10366,0.002594,-0.131653,-0.997192
10367,0.003815,-0.138046,-0.970062
10368,0.004807,-0.148758,-0.960464
10369,0.010086,-0.143219,-0.967361
10370,0.004898,-0.136978,-0.97757
10371,0.006104,-0.133957,-0.965607
10372,0.003082,-0.130386,-0.937073
10373,0.008163,-0.160233,-0.965866
10374,0.007065,-0.161423,-0.963455
10375,-0.004059,-0.141479,-0.965408
10376,-0.000031,-0.138031,-1.008972
10377,0.003876,-0.135147,-1.003387
10378,-0.001648,-0.146027,-0.993622
10379,-0.002441,-0.156113,-0.970856
10380,-0.007767,-0.156006,-0.986938
10381,-0.004089,-0.146271,-1.006592
10382,-0.002716,-0.137711,-1.012115
10383,0.004654,-0.143433,-1.001831
10384,0.010666,-0.163742,-0.992676
10385,0.009308,-0.151657,-0.976273
10386,0.005737,-0.143478,-0.975983
10387,0.005051,-0.12915,-0.985809
10388,0.005692,-0.125137,-0.990692
10389,0.006088,-0.137115,-0.987457
10390,0.00708,-0.1409,-0.973862
10391,0.005478,-0.138138,-0.965073
10392,0.002777,-0.156937,-0.962097
10393,0.001678,-0.158722,-0.957108
10394,-0.001404,-0.157043,-0.980042
10395,0.003021,-0.161255,-0.985947
10396,-0.001968,-0.143539,-0.969437
10397,0.000275,-0.173767,-0.984833
10398,-0.00502,-0.14061,-0.949402
10399,-0.000534,-0.137711,-1.015182
10400,0.004776,-0.13147,-1.016006
10401,0.002319,-0.144897,-1.017319
10402,0.006195,-0.147095,-0.987152
10403,0.004608,-0.144394,-1.003662
10404,0.006973,-0.132019,-1.009872
10405,0.011978,-0.136383,-1.021439
10406,0.005203,-0.129135,-0.995438
10407,0.006958,-0.14476,-0.975647
10408,0.009232,-0.16362,-0.969421
10409,0.004379,-0.159515,-0.969635
10410,-0.004776,-0.145355,-0.98053
10411,-0.008469,-0.12384,-0.987366
10412,0.002197,-0.137482,-0.98555
10413,0.00177,-0.128906,-0.974304
10414,-0.004349,-0.144943,-0.962982
10415,-0.0103,-0.125443,-0.951675
10416,-0.007919,-0.124161,-0.973053
10417,-0.008972,-0.137787,-1.019943
10418,-0.000061,-0.139053,-0.968124
10419,0.007584,-0.16983,-0.984543
10420,0.002823,-0.171158,-0.983765
10421,0.007156,-0.15863,-0.99501
10422,0.000259,-0.134903,-1.049072
10423,0.004196,-0.132843,-1.053177
10424,0.000259,-0.132858,-1.022659
10425,-0.01561,-0.139801,-1.020859
10426,-0.007187,-0.127045,-0.98912
10427,0.001343,-0.136337,-1.024887
10428,0.004883,-0.145981,-0.99263
10429,0.004181,-0.149323,-0.964386
10430,-0.006226,-0.151962,-0.951691
10431,-0.004196,-0.141602,-0.993774
10432,0.004471,-0.137299,-0.935043
10433,-0.003265,-0.154846,-0.965118
10434,0.001801,-0.129364,-0.951767
